course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
268437255;PERGOT3E;43111;PERGOLA;3;LATTES CENTRE;1;22:45:51;0;969;43259
268436900;PERGOT3E;43111;PERGOLA;3;LATTES CENTRE;1;23:45:51;0;4569;43259
268437255;PILORT3E;43107;PILORY;3;LATTES CENTRE;1;22:42:56;0;794;43259
268436900;PILORT3E;43107;PILORY;3;LATTES CENTRE;1;23:42:56;0;4394;43259
268437255;CARNOTWS;42129;PLACE CARNOT;3;LATTES CENTRE;1;23:02:59;0;1997;43259
268437255;PCABT3E;43121;PLAN CABANES;3;LATTES CENTRE;1;22:53:59;0;1457;43259
268436900;PCABT3E;43121;PLAN CABANES;3;LATTES CENTRE;1;23:53:59;0;5057;43259
268437255;PMARIATW;41149;PORT MARIANNE;3;LATTES CENTRE;1;23:08:59;0;2357;43259
268437255;RLEZ2S;42133;RIVES DU LEZ T3;3;LATTES CENTRE;1;23:05:59;0;2177;43259
268437255;STDENT3E;43123;SAINT-DENIS;3;LATTES CENTRE;1;22:55:59;0;1577;43259
268436900;STDENT3E;43123;SAINT-DENIS;3;LATTES CENTRE;1;23:55:59;0;5177;43259
268437255;TONNET3E;43113;TONNELLES;3;LATTES CENTRE;1;22:47:19;0;1057;43259
268436900;TONNET3E;43113;TONNELLES;3;LATTES CENTRE;1;23:47:19;0;4657;43259
268437255;VOLTAIRS;42131;VOLTAIRE;3;LATTES CENTRE;1;23:04:31;0;2089;43259
268437102;ASTRUT3E;43117;ASTRUC;3;PEROLS ETANG;1;23:20:55;0;3073;43201
268436989;BOIRAT3S;43149;BOIRARGUES;3;PEROLS ETANG;1;22:43:31;0;829;43201
268437102;BOIRAT3S;43149;BOIRARGUES;3;PEROLS ETANG;1;23:43:59;0;4457;43201
268437102;CELLRT3E;43105;CELLENEUVE;3;PEROLS ETANG;1;23:10:47;0;2465;43201
268436989;ECOPOLES;43151;ECOPOLE;3;PEROLS ETANG;1;22:46:31;0;1009;43201
268437102;ECOPOLES;43151;ECOPOLE;3;PEROLS ETANG;1;23:46:59;0;4637;43201
268437102;GARETW3R;43231;GARE ST-ROCH T3;3;PEROLS ETANG;1;23:29:59;0;3617;43201
268437102;HDEPTT3E;43109;HOT. DEPARTEMENT;3;PEROLS ETANG;1;23:14:00;0;2658;43201
268437102;GUESDT3E;43115;JULES GUESDE;3;PEROLS ETANG;1;23:19:00;0;2958;43201
268437102;JUVIGNAC;43101;JUVIGNAC;3;PEROLS ETANG;1;23:04:00;0;2058;43201
268437102;ARCEAT3E;43119;LES ARCEAUX;3;PEROLS ETANG;1;23:22:38;0;3176;43201
268437102;MOSSOT3E;43103;MOSSON T3;3;PEROLS ETANG;1;23:09:00;0;2358;43201
268436989;MOULAATW;41147;MOULARES;3;PEROLS ETANG;1;22:36:38;0;416;43201
268437102;MOULAATW;41147;MOULARES;3;PEROLS ETANG;1;23:37:36;0;4074;43201
268437102;OBSERT3E;43125;OBSERVATOIRE;3;PEROLS ETANG;1;23:27:59;0;3497;43201
268436989;PICASSOS;43145;PABLO PICASSO;3;PEROLS ETANG;1;22:40:31;0;649;43201
268437102;PICASSOS;43145;PABLO PICASSO;3;PEROLS ETANG;1;23:40:59;0;4277;43201
268436989;PEXPOT3S;43153;PARC EXPO;3;PEROLS ETANG;1;22:48:31;0;1129;43201
268437102;PEXPOT3S;43153;PARC EXPO;3;PEROLS ETANG;1;23:48:59;0;4757;43201
268437102;PERGOT3E;43111;PERGOLA;3;PEROLS ETANG;1;23:15:51;0;2769;43201
268436989;PEROLT3S;43155;PEROLS CENTRE;3;PEROLS ETANG;1;22:50:31;0;1249;43201
268437102;PEROLT3S;43155;PEROLS CENTRE;3;PEROLS ETANG;1;23:50:59;0;4877;43201
268437102;PILORT3E;43107;PILORY;3;PEROLS ETANG;1;23:12:56;0;2594;43201
268436989;CARNOTWS;42129;PLACE CARNOT;3;PEROLS ETANG;1;22:32:31;0;169;43201
268437102;CARNOTWS;42129;PLACE CARNOT;3;PEROLS ETANG;1;23:32:59;0;3797;43201
268437102;PCABT3E;43121;PLAN CABANES;3;PEROLS ETANG;1;23:23:59;0;3257;43201
268436989;PMARIATW;41149;PORT MARIANNE;3;PEROLS ETANG;1;22:38:31;0;529;43201
268437102;PMARIATW;41149;PORT MARIANNE;3;PEROLS ETANG;1;23:38:59;0;4157;43201
268436989;RLEZ2S;42133;RIVES DU LEZ T3;3;PEROLS ETANG;1;22:35:31;0;349;43201
268437102;RLEZ2S;42133;RIVES DU LEZ T3;3;PEROLS ETANG;1;23:35:59;0;3977;43201
268437102;STDENT3E;43123;SAINT-DENIS;3;PEROLS ETANG;1;23:25:59;0;3377;43201
268437102;TONNET3E;43113;TONNELLES;3;PEROLS ETANG;1;23:17:19;0;2857;43201
268436989;VOLTAIRS;42131;VOLTAIRE;3;PEROLS ETANG;1;22:33:33;0;231;43201
268437102;VOLTAIRS;42131;VOLTAIRE;3;PEROLS ETANG;1;23:34:31;0;3889;43201
268437376;ALBERT4R;44202;ALBERT 1er;4;GARCIA LORCA;1;22:31:21;0;99;44205
268437407;ALBERT4A;44102;ALBERT 1er;4;GARCIA LORCA;0;22:45:12;0;930;44106
268437441;ALBERT4R;44202;ALBERT 1er;4;GARCIA LORCA;1;22:53:00;0;1398;44205
268437289;ALBERT4A;44102;ALBERT 1er;4;GARCIA LORCA;0;23:06:00;0;2178;44106
268437377;ALBERT4R;44202;ALBERT 1er;4;GARCIA LORCA;1;23:13:00;0;2598;44205
268437408;ALBERT4A;44102;ALBERT 1er;4;GARCIA LORCA;0;23:26:00;0;3378;44106
268437288;CORUMATW;41131;CORUM T1;4;GARCIA LORCA;0;22:32:15;0;153;44106
268437407;CORUMATW;41131;CORUM T1;4;GARCIA LORCA;0;22:48:12;0;1110;44106
268437441;CORUMRTW;41225;CORUM T1;4;GARCIA LORCA;1;22:50:00;0;1218;44205
268437289;CORUMATW;41131;CORUM T1;4;GARCIA LORCA;0;23:09:00;0;2358;44106
268437377;CORUMRTW;41225;CORUM T1;4;GARCIA LORCA;1;23:10:00;0;2418;44205
268437442;CORUMRTW;41225;CORUM T1;4;GARCIA LORCA;1;23:30:00;0;3618;44205
268437441;LORCA4R;44201;GARCIA LORCA;4;GARCIA LORCA;1;22:36:00;0;378;44205
268437289;LORCAT4A;44105;GARCIA LORCA;4;GARCIA LORCA;0;22:50:00;0;1218;44106
268437377;LORCA4R;44201;GARCIA LORCA;4;GARCIA LORCA;1;22:56:00;0;1578;44205
268437408;LORCAT4A;44105;GARCIA LORCA;4;GARCIA LORCA;0;23:10:00;0;2418;44106
268437442;LORCA4R;44201;GARCIA LORCA;4;GARCIA LORCA;1;23:16:00;0;2778;44205
268437290;LORCAT4A;44105;GARCIA LORCA;4;GARCIA LORCA;0;23:30:00;0;3618;44106
268437376;GARETW3R;43231;GARE ST-ROCH T3;4;GARCIA LORCA;1;22:38:21;0;519;44205
268437407;GARETW3A;43127;GARE ST-ROCH T3;4;GARCIA LORCA;0;22:39:12;0;570;44106
268437289;GARETW3A;43127;GARE ST-ROCH T3;4;GARCIA LORCA;0;23:00:00;0;1818;44106
268437441;GARETW3R;43231;GARE ST-ROCH T3;4;GARCIA LORCA;1;23:00:00;0;1818;44205
268437408;GARETW3A;43127;GARE ST-ROCH T3;4;GARCIA LORCA;0;23:20:00;0;3018;44106
268437377;GARETW3R;43231;GARE ST-ROCH T3;4;GARCIA LORCA;1;23:20:00;0;3018;44205
268437441;HVILLE4R;43141;HOTEL DE VILLE;4;GARCIA LORCA;1;22:40:00;0;618;44205
268437288;HVILLE4A;43217;HOTEL DE VILLE;4;GARCIA LORCA;0;22:42:15;0;753;44106
268437407;HVILLE4A;43217;HOTEL DE VILLE;4;GARCIA LORCA;0;22:58:12;0;1710;44106
268437377;HVILLE4R;43141;HOTEL DE VILLE;4;GARCIA LORCA;1;23:00:00;0;1818;44205
268437289;HVILLE4A;43217;HOTEL DE VILLE;4;GARCIA LORCA;0;23:19:00;0;2958;44106
268437442;HVILLE4R;43141;HOTEL DE VILLE;4;GARCIA LORCA;1;23:20:00;0;3018;44205
268437441;RAUZE4R;43139;LA RAUZE;4;GARCIA LORCA;1;22:38:00;0;498;44205
268437288;RAUZE4A;43219;LA RAUZE;4;GARCIA LORCA;0;22:44:15;0;873;44106
268437377;RAUZE4R;43139;LA RAUZE;4;GARCIA LORCA;1;22:58:00;0;1698;44205
268437407;RAUZE4A;43219;LA RAUZE;4;GARCIA LORCA;0;23:00:12;0;1830;44106
268437442;RAUZE4R;43139;LA RAUZE;4;GARCIA LORCA;1;23:18:00;0;2898;44205
268437289;RAUZE4A;43219;LA RAUZE;4;GARCIA LORCA;0;23:21:00;0;3078;44106
268437288;AUBESTWE;42231;LES AUBES;4;GARCIA LORCA;0;22:34:15;0;273;44106
268437441;AUBESTWS;42139;LES AUBES;4;GARCIA LORCA;1;22:48:00;0;1098;44205
268437407;AUBESTWE;42231;LES AUBES;4;GARCIA LORCA;0;22:50:12;0;1230;44106
268437377;AUBESTWS;42139;LES AUBES;4;GARCIA LORCA;1;23:08:00;0;2298;44205
268437289;AUBESTWE;42231;LES AUBES;4;GARCIA LORCA;0;23:11:00;0;2478;44106
268437442;AUBESTWS;42139;LES AUBES;4;GARCIA LORCA;1;23:28:00;0;3498;44205
268437288;BLANCATW;41129;LOUIS BLANC;4;GARCIA LORCA;0;22:31:16;0;94;44106
268437407;BLANCATW;41129;LOUIS BLANC;4;GARCIA LORCA;0;22:46:51;0;1029;44106
268437441;BLANCRTW;41227;LOUIS BLANC;4;GARCIA LORCA;1;22:51:15;0;1293;44205
268437289;BLANCATW;41129;LOUIS BLANC;4;GARCIA LORCA;0;23:07:39;0;2277;44106
268437377;BLANCRTW;41227;LOUIS BLANC;4;GARCIA LORCA;1;23:11:15;0;2493;44205
268437442;BLANCRTW;41227;LOUIS BLANC;4;GARCIA LORCA;1;23:31:15;0;3693;44205
268437407;NVSTROCE;42123;NOUVEAU ST-ROCH;4;GARCIA LORCA;0;22:35:12;0;330;44106
268437376;NVSTROCS;42247;NOUVEAU ST-ROCH;4;GARCIA LORCA;1;22:42:21;0;759;44205
268437289;NVSTROCE;42123;NOUVEAU ST-ROCH;4;GARCIA LORCA;0;22:56:00;0;1578;44106
268437441;NVSTROCS;42247;NOUVEAU ST-ROCH;4;GARCIA LORCA;1;23:04:00;0;2058;44205
268437408;NVSTROCE;42123;NOUVEAU ST-ROCH;4;GARCIA LORCA;0;23:16:00;0;2778;44106
268437377;NVSTROCS;42247;NOUVEAU ST-ROCH;4;GARCIA LORCA;1;23:24:00;0;3258;44205
268437376;OBSERT3E;43125;OBSERVATOIRE;4;GARCIA LORCA;1;22:36:21;0;399;44205
268437407;OBSERT3S;43233;OBSERVATOIRE;4;GARCIA LORCA;0;22:40:12;0;630;44106
268437441;OBSERT3E;43125;OBSERVATOIRE;4;GARCIA LORCA;1;22:58:00;0;1698;44205
268437289;OBSERT3S;43233;OBSERVATOIRE;4;GARCIA LORCA;0;23:01:00;0;1878;44106
268437377;OBSERT3E;43125;OBSERVATOIRE;4;GARCIA LORCA;1;23:18:00;0;2898;44205
268437408;OBSERT3S;43233;OBSERVATOIRE;4;GARCIA LORCA;0;23:21:00;0;3078;44106
268437376;PEYROT4R;44203;PEYROU;4;GARCIA LORCA;1;22:33:21;0;219;44205
268437407;PEYROT4A;44103;PEYROU;4;GARCIA LORCA;0;22:43:12;0;810;44106
268437441;PEYROT4R;44203;PEYROU;4;GARCIA LORCA;1;22:55:00;0;1518;44205
268437289;PEYROT4A;44103;PEYROU;4;GARCIA LORCA;0;23:04:00;0;2058;44106
268437377;PEYROT4R;44203;PEYROU;4;GARCIA LORCA;1;23:15:00;0;2718;44205
268437408;PEYROT4A;44103;PEYROU;4;GARCIA LORCA;0;23:24:00;0;3258;44106
268437288;EUROPATW;41143;PL. DE L'EUROPE;4;GARCIA LORCA;0;22:38:15;0;513;44106
268437441;EUROPRTW;41213;PL. DE L'EUROPE;4;GARCIA LORCA;1;22:44:00;0;858;44205
268437407;EUROPATW;41143;PL. DE L'EUROPE;4;GARCIA LORCA;0;22:54:12;0;1470;44106
268437377;EUROPRTW;41213;PL. DE L'EUROPE;4;GARCIA LORCA;1;23:04:00;0;2058;44205
268437289;EUROPATW;41143;PL. DE L'EUROPE;4;GARCIA LORCA;0;23:15:00;0;2718;44106
268437442;EUROPRTW;41213;PL. DE L'EUROPE;4;GARCIA LORCA;1;23:24:00;0;3258;44205
268437288;POMPITWE;42233;POMPIGNANE;4;GARCIA LORCA;0;22:36:15;0;393;44106
268437441;POMPITWS;42137;POMPIGNANE;4;GARCIA LORCA;1;22:46:00;0;978;44205
268437407;POMPITWE;42233;POMPIGNANE;4;GARCIA LORCA;0;22:52:12;0;1350;44106
268437377;POMPITWS;42137;POMPIGNANE;4;GARCIA LORCA;1;23:06:00;0;2178;44205
268437289;POMPITWE;42233;POMPIGNANE;4;GARCIA LORCA;0;23:13:00;0;2598;44106
268437442;POMPITWS;42137;POMPIGNANE;4;GARCIA LORCA;1;23:26:00;0;3378;44205
268437407;RESTAN4A;43223;RESTANQUE;4;GARCIA LORCA;0;22:30:56;0;74;44106
268437376;RESTAN4R;43135;RESTANQUE;4;GARCIA LORCA;1;22:45:38;0;956;44205
268437289;RESTAN4A;43223;RESTANQUE;4;GARCIA LORCA;0;22:51:44;0;1322;44106
268437441;RESTAN4R;43135;RESTANQUE;4;GARCIA LORCA;1;23:07:17;0;2255;44205
268437408;RESTAN4A;43223;RESTANQUE;4;GARCIA LORCA;0;23:11:44;0;2522;44106
268437377;RESTAN4R;43135;RESTANQUE;4;GARCIA LORCA;1;23:27:17;0;3455;44205
268437288;RILEZATW;41145;RIVES DU LEZ T1;4;GARCIA LORCA;0;22:40:15;0;633;44106
268437441;RILEZRTW;41211;RIVES DU LEZ T1;4;GARCIA LORCA;1;22:43:00;0;798;44205
268437407;RILEZATW;41145;RIVES DU LEZ T1;4;GARCIA LORCA;0;22:56:12;0;1590;44106
268437377;RILEZRTW;41211;RIVES DU LEZ T1;4;GARCIA LORCA;1;23:03:00;0;1998;44205
268437289;RILEZATW;41145;RIVES DU LEZ T1;4;GARCIA LORCA;0;23:17:00;0;2838;44106
268437442;RILEZRTW;41211;RIVES DU LEZ T1;4;GARCIA LORCA;1;23:23:00;0;3198;44205
268437407;RONDETWE;42125;RONDELET;4;GARCIA LORCA;0;22:37:10;0;448;44106
268437376;RONDETWS;42245;RONDELET;4;GARCIA LORCA;1;22:40:22;0;640;44205
268437289;RONDETWE;42125;RONDELET;4;GARCIA LORCA;0;22:57:58;0;1696;44106
268437441;RONDETWS;42245;RONDELET;4;GARCIA LORCA;1;23:01:56;0;1934;44205
268437408;RONDETWE;42125;RONDELET;4;GARCIA LORCA;0;23:17:58;0;2896;44106
268437377;RONDETWS;42245;RONDELET;4;GARCIA LORCA;1;23:21:56;0;3134;44205
268437376;STGUIT4R;44204;SAINT-GUILHEM;4;GARCIA LORCA;1;22:34:38;0;296;44205
268437407;STGUIT4A;44104;SAINT-GUILHEM;4;GARCIA LORCA;0;22:41:26;0;704;44106
268437441;STGUIT4R;44204;SAINT-GUILHEM;4;GARCIA LORCA;1;22:56:47;0;1625;44205
268437289;STGUIT4A;44104;SAINT-GUILHEM;4;GARCIA LORCA;0;23:02:14;0;1952;44106
268437377;STGUIT4R;44204;SAINT-GUILHEM;4;GARCIA LORCA;1;23:16:47;0;2825;44205
268437408;STGUIT4A;44104;SAINT-GUILHEM;4;GARCIA LORCA;0;23:22:14;0;3152;44106
268437407;SMART4A;43225;SAINT-MARTIN;4;GARCIA LORCA;0;22:32:12;0;150;44106
268437376;SMART4R;43133;SAINT-MARTIN;4;GARCIA LORCA;1;22:44:21;0;879;44205
268437289;SMART4A;43225;SAINT-MARTIN;4;GARCIA LORCA;0;22:53:00;0;1398;44106
268437441;SMART4R;43133;SAINT-MARTIN;4;GARCIA LORCA;1;23:06:00;0;2178;44205
268437408;SMART4A;43225;SAINT-MARTIN;4;GARCIA LORCA;0;23:13:00;0;2598;44106
268437377;SMART4R;43133;SAINT-MARTIN;4;GARCIA LORCA;1;23:26:00;0;3378;44205
268437936;MONNETS;7237;LYCEE J. MONNET;7;H. DEPARTEMENT;1;22:31:22;0;100;7143
